,Unnamed: 0,tweet,language,hastags,attherate,urls,tokenized_Tweet,filteredToken,clean_tweet,emojis
38,38,A testimonial from Usha garu (Head of operations at Pureprana. Pureprana helped her when she is effected with coronavirus.   Thank you for giving your valuable feedback to us.   #pureprana #covid_19 #pureair #sterilizer #testimonial  https://t.co/9tNPOJMWtB,en,"['#pureprana', '#covid_19', '#pureair', '#sterilizer', '#testimonial']",[],['https://t.co/9tNPOJMWtB'],"['A', 'testimonial', 'from', 'Usha', 'garu', 'Head', 'of', 'operations', 'at', 'Pureprana', 'Pureprana', 'helped', 'her', 'when', 'she', 'is', 'effected', 'with', 'coronavirus', 'Thank', 'you', 'for', 'giving', 'your', 'valuable', 'feedback', 'to', 'us', 'pureprana', 'covid_19', 'pureair', 'sterilizer', 'testimonial', 'https', 't.co/9tNPOJMWtB']",,A testimonial from Usha garu (Head of operations at Pureprana Pureprana helped her when she is effected with coronavirus Thank you for giving your valuable feedback to us ,[]
39,39,2nd dose of #Covaxin for full protection against #Covid_19. ✌️  Both vaccines are safe and effective against all variants of #coronavirus. All should get themselves jabbed &amp; keep their family safe against the pandemic. 👍👍  https://t.co/4zRFmze5hI,en,"['#Covaxin', '#Covid_19.', '#coronavirus.']",[],['https://t.co/4zRFmze5hI'],"['2nd', 'dose', 'of', 'Covaxin', 'for', 'full', 'protection', 'against', 'Covid_19', '✌️', 'Both', 'vaccines', 'are', 'safe', 'and', 'effective', 'against', 'all', 'variants', 'of', 'coronavirus', 'All', 'should', 'get', 'themselves', 'jabbed', 'amp', 'keep', 'their', 'family', 'safe', 'against', 'the', 'pandemic', '👍👍', 'https', 't.co/4zRFmze5hI']",,2nd dose of for full protection against ✌️ Both vaccines are safe and effective against all variants of All should get themselves jabbed amp keep their family safe against the pandemic 👍👍 ,"['✌️', '👍', '👍']"
40,40,Mulund Growth    ↔️@ 0.11% Mumbai Average ↔️@ 0.13%  T-Ward Covid Growth rate till 4th June’2021 - 0.11%  #mulund  #COVID19  #coronavirus  #CoronaVirusUpdate #COVID19India #coronavirus #Mumbai  https://t.co/80ckmXDaWR,en,"['#mulund', '#COVID19', '#coronavirus', '#CoronaVirusUpdate', '#COVID19India', '#coronavirus', '#Mumbai']",[],['https://t.co/80ckmXDaWR'],"['Mulund', 'Growth', '↔️', '0.11', 'Mumbai', 'Average', '↔️', '0.13', 'T-Ward', 'Covid', 'Growth', 'rate', 'till', '4th', 'June', '’', '2021', '0.11', 'mulund', 'COVID19', 'coronavirus', 'CoronaVirusUpdate', 'COVID19India', 'coronavirus', 'Mumbai', 'https', 't.co/80ckmXDaWR']",,Mulund Growth ↔️@ 011% Mumbai Average ↔️@ 013% TWard Covid Growth rate till 4th June’2021  011% ,"['↔️', '↔️']"
41,41,43 tested #COVID19 positive in last 24 hours in Gautam Buddha Nagar. Total figure is 1092 in UP. Total active cases reduced to 610. Unlock may happen by Monday. #CoronaPandemic #CORONAUPDATE #CoronaUpdatesInIndia #coronavirus  https://t.co/72DnoY0h9J,en,"['#COVID19', '#CoronaPandemic', '#CORONAUPDATE', '#CoronaUpdatesInIndia', '#coronavirus']",[],['https://t.co/72DnoY0h9J'],"['43', 'tested', 'COVID19', 'positive', 'in', 'last', '24', 'hours', 'in', 'Gautam', 'Buddha', 'Nagar', 'Total', 'figure', 'is', '1092', 'in', 'UP', 'Total', 'active', 'cases', 'reduced', 'to', '610', 'Unlock', 'may', 'happen', 'by', 'Monday', 'CoronaPandemic', 'CORONAUPDATE', 'CoronaUpdatesInIndia', 'coronavirus', 'https', 't.co/72DnoY0h9J']",,43 tested positive in last 24 hours in Gautam Buddha Nagar Total figure is 1092 in UP Total active cases reduced to 610 Unlock may happen by Monday ,[]
42,42,COVID19 Update  &gt;&gt;&gt;    Jammu and Kashmir reports 1448 fresh cases of Coronavirus and 25 deaths in last 24 hours.  https://t.co/GCKdt4b5t9,en,[],[],['https://t.co/GCKdt4b5t9'],"['COVID19', 'Update', 'gt', 'gt', 'gt', 'Jammu', 'and', 'Kashmir', 'reports', '1448', 'fresh', 'cases', 'of', 'Coronavirus', 'and', '25', 'deaths', 'in', 'last', '24', 'hours', 'https', 't.co/GCKdt4b5t9']",,COVID19 Update gtgtgt Jammu and Kashmir reports 1448 fresh cases of Coronavirus and 25 deaths in last 24 hours ,[]
43,43,Explained By A Doctor: Is It Safe To Get Pregnant During #coronavirus ?   https://t.co/G2USRvEvKF via @shethepeople,en,['#coronavirus'],['@shethepeople'],['https://t.co/G2USRvEvKF'],"['Explained', 'By', 'A', 'Doctor', 'Is', 'It', 'Safe', 'To', 'Get', 'Pregnant', 'During', 'coronavirus', 'https', 't.co/G2USRvEvKF', 'via', 'shethepeople']",,Explained By A Doctor: Is It Safe To Get Pregnant During   via ,[]
44,44,"Total number of Coronavirus patients in Sri Lanka exceeds 200,000 mark as 2280 new cases reported today and the 3rd wave the New Year Avurudu Cluster has also exceeded 100,000 patients.  https://t.co/9ejOPYlvJq #LKA #SriLanka #COVIDSL #COVID19LK #Avurudu",en,"['#LKA', '#SriLanka', '#COVIDSL', '#COVID19LK', '#Avurudu']",[],['https://t.co/9ejOPYlvJq'],"['Total', 'number', 'of', 'Coronavirus', 'patients', 'in', 'Sri', 'Lanka', 'exceeds', '200,000', 'mark', 'as', '2280', 'new', 'cases', 'reported', 'today', 'and', 'the', '3rd', 'wave', 'the', 'New', 'Year', 'Avurudu', 'Cluster', 'has', 'also', 'exceeded', '100,000', 'patients', 'https', 't.co/9ejOPYlvJq', 'LKA', 'SriLanka', 'COVIDSL', 'COVID19LK', 'Avurudu']",,Total number of Coronavirus patients in Sri Lanka exceeds 200000 mark as 2280 new cases reported today and the 3rd wave the New Year Avurudu Cluster has also exceeded 100000 patients  ,[]
45,45,Appreciated @Neiphiu_Rio @pangnyu @HealthNagaland an Ambulance to fight against #coronavirus Thank you. #TogetherWeCan #Nagaland will be #Covid free . @MChubaAo @NalinSKohli,en,"['#coronavirus', '#TogetherWeCan', '#Nagaland', '#Covid']","['@Neiphiu_Rio', '@pangnyu', '@HealthNagaland', '@MChubaAo', '@NalinSKohli']",[],"['Appreciated', 'Neiphiu_Rio', 'pangnyu', 'HealthNagaland', 'an', 'Ambulance', 'to', 'fight', 'against', 'coronavirus', 'Thank', 'you', 'TogetherWeCan', 'Nagaland', 'will', 'be', 'Covid', 'free', 'MChubaAo', 'NalinSKohli']",,Appreciated an Ambulance to fight against Thank you will be free  ,[]
46,46,"anti nationals accounts, banning the nationalist accounts, about removing blue tick, &amp; impossible screen shot attached about corona virus wuhan link status banned that organization after they said we will release fauci emails regarding corona virus link with wuhan lab. 2/4",en,[],[],[],"['anti', 'nationals', 'accounts', 'banning', 'the', 'nationalist', 'accounts', 'about', 'removing', 'blue', 'tick', 'amp', 'impossible', 'screen', 'shot', 'attached', 'about', 'corona', 'virus', 'wuhan', 'link', 'status', 'banned', 'that', 'organization', 'after', 'they', 'said', 'we', 'will', 'release', 'fauci', 'emails', 'regarding', 'corona', 'virus', 'link', 'with', 'wuhan', 'lab', '2/4']",,anti nationals accounts banning the nationalist accounts about removing blue tick amp impossible screen shot attached about corona virus wuhan link status banned that organization after they said we will release fauci emails regarding corona virus link with wuhan lab 2/4,[]
47,47,"If PM modi keep her photo on covid vaccine certificate, so should be keep her photo on death certificate as well.   If you want the benefits from vaccine drive, so take the responsibility for the deaths as well.  @narendramodi #CoronaSecondWave #CoronaVaccination  #coronavirus  https://t.co/RmU7fp2fgE",en,"['#CoronaSecondWave', '#CoronaVaccination', '#coronavirus']",['@narendramodi'],['https://t.co/RmU7fp2fgE'],"['If', 'PM', 'modi', 'keep', 'her', 'photo', 'on', 'covid', 'vaccine', 'certificate', 'so', 'should', 'be', 'keep', 'her', 'photo', 'on', 'death', 'certificate', 'as', 'well', 'If', 'you', 'want', 'the', 'benefits', 'from', 'vaccine', 'drive', 'so', 'take', 'the', 'responsibility', 'for', 'the', 'deaths', 'as', 'well', 'narendramodi', 'CoronaSecondWave', 'CoronaVaccination', 'coronavirus', 'https', 't.co/RmU7fp2fgE']",,If PM modi keep her photo on covid vaccine certificate so should be keep her photo on death certificate as well If you want the benefits from vaccine drive so take the responsibility for the deaths as well ,[]
48,48,Appreciated @USAID_NISHTHA  #Dr. Pavitra Mohan for magnanimous gesture to fight against #coronavirus #TogetherWeCan win the battle against #covid19 : Thank you @pangnyu for your Assertiveness. @HealthNagaland @narendramodi @YanthungoPatton @jacob_zhimomi @MChubaAo @MmhonlumoKikon,en,"['#Dr.', '#coronavirus', '#TogetherWeCan', '#covid19']","['@USAID_NISHTHA', '@pangnyu', '@HealthNagaland', '@narendramodi', '@YanthungoPatton', '@jacob_zhimomi', '@MChubaAo', '@MmhonlumoKikon']",[],"['Appreciated', 'USAID_NISHTHA', 'Dr', 'Pavitra', 'Mohan', 'for', 'magnanimous', 'gesture', 'to', 'fight', 'against', 'coronavirus', 'TogetherWeCan', 'win', 'the', 'battle', 'against', 'covid19', 'Thank', 'you', 'pangnyu', 'for', 'your', 'Assertiveness', 'HealthNagaland', 'narendramodi', 'YanthungoPatton', 'jacob_zhimomi', 'MChubaAo', 'MmhonlumoKikon']",,Appreciated Pavitra Mohan for magnanimous gesture to fight against win the battle against : Thank you for your Assertiveness ,[]
49,49,"@cospin9 @palkisu Exactly.  You yourself Cleared the doubt.  The virus which infected many Americans in July 2019 was of ""Vaping Flu"", which is similar to the CORONA virus but ""not"" #coronavirus.  Does it not mean that the corona ""originated"" in the #WuhanLab. 🙏",en,"['#coronavirus.', '#WuhanLab.']","['@cospin9', '@palkisu']",[],"['cospin9', 'palkisu', 'Exactly', 'You', 'yourself', 'Cleared', 'the', 'doubt', 'The', 'virus', 'which', 'infected', 'many', 'Americans', 'in', 'July', '2019', 'was', 'of', 'Vaping', 'Flu', 'which', 'is', 'similar', 'to', 'the', 'CORONA', 'virus', 'but', 'not', 'coronavirus', 'Does', 'it', 'not', 'mean', 'that', 'the', 'corona', 'originated', 'in', 'the', 'WuhanLab', '🙏']",, Exactly You yourself Cleared the doubt The virus which infected many Americans in July 2019 was of Vaping Flu which is similar to the CORONA virus but not Does it not mean that the corona originated in the 🙏,['🙏']
50,50,"The Corona virus vaccine will help to protect you,your family and communities from the disease.... please Get yourself vaccinated as per our turn...  https://t.co/AX11nvLG6N",en,[],[],['https://t.co/AX11nvLG6N'],"['The', 'Corona', 'virus', 'vaccine', 'will', 'help', 'to', 'protect', 'you', 'your', 'family', 'and', 'communities', 'from', 'the', 'disease', 'please', 'Get', 'yourself', 'vaccinated', 'as', 'per', 'our', 'turn', 'https', 't.co/AX11nvLG6N']",,The Corona virus vaccine will help to protect youyour family and communities from the disease please Get yourself vaccinated as per our turn ,[]
51,51,"To protect children's #health , #nutrition , #education , #development , #survival , and #future #potential , we need to take bold #climateaction NOW.  #WorldEnvironmentDay #EnvironmentDay #COVID19 #coronavirus  https://t.co/8AXKSHtz6e",en,"['#health', '#nutrition', '#education', '#development', '#survival', '#future', '#potential', '#climateaction', '#WorldEnvironmentDay', '#EnvironmentDay', '#COVID19', '#coronavirus']",[],['https://t.co/8AXKSHtz6e'],"['To', 'protect', 'children', ""'s"", 'health', 'nutrition', 'education', 'development', 'survival', 'and', 'future', 'potential', 'we', 'need', 'to', 'take', 'bold', 'climateaction', 'NOW', 'WorldEnvironmentDay', 'EnvironmentDay', 'COVID19', 'coronavirus', 'https', 't.co/8AXKSHtz6e']",,To protect childrens      and  we need to take bold NOW ,[]
52,52,@timesofindia You mean COVID “Vaccine” Jab right! Unless someone is injecting another with a coronavirus!  https://t.co/PAA3iIeNk6,en,[],['@timesofindia'],['https://t.co/PAA3iIeNk6'],"['timesofindia', 'You', 'mean', 'COVID', '“', 'Vaccine', '”', 'Jab', 'right', 'Unless', 'someone', 'is', 'injecting', 'another', 'with', 'a', 'coronavirus', 'https', 't.co/PAA3iIeNk6']",, You mean COVID “Vaccine” Jab right Unless someone is injecting another with a coronavirus ,[]
53,53,UNLESS CORONAVIRUS ATTACK THE RULERS  I THINK THEY WILL TRY TO EARN AND GIVE ALL KIND OF REPLY TO ANYONE AND MAKE US A FOOL SOME BJP MEMBERS ARE TOTALLY TO BE BLAMED,en,[],[],[],"['UNLESS', 'CORONAVIRUS', 'ATTACK', 'THE', 'RULERS', 'I', 'THINK', 'THEY', 'WILL', 'TRY', 'TO', 'EARN', 'AND', 'GIVE', 'ALL', 'KIND', 'OF', 'REPLY', 'TO', 'ANYONE', 'AND', 'MAKE', 'US', 'A', 'FOOL', 'SOME', 'BJP', 'MEMBERS', 'ARE', 'TOTALLY', 'TO', 'BE', 'BLAMED']",,UNLESS CORONAVIRUS ATTACK THE RULERS I THINK THEY WILL TRY TO EARN AND GIVE ALL KIND OF REPLY TO ANYONE AND MAKE US A FOOL SOME BJP MEMBERS ARE TOTALLY TO BE BLAMED,[]
54,54,KINDLY NOTE IAM FROM  CHENNAI I CAN SEE PEOPLE  NOT FOLLOW THE RULES OF CORONAVIRUS  NOW ONLY  POLICE GIVEN FULL POWER,en,[],[],[],"['KINDLY', 'NOTE', 'IAM', 'FROM', 'CHENNAI', 'I', 'CAN', 'SEE', 'PEOPLE', 'NOT', 'FOLLOW', 'THE', 'RULES', 'OF', 'CORONAVIRUS', 'NOW', 'ONLY', 'POLICE', 'GIVEN', 'FULL', 'POWER']",,KINDLY NOTE IAM FROM CHENNAI I CAN SEE PEOPLE NOT FOLLOW THE RULES OF CORONAVIRUS NOW ONLY POLICE GIVEN FULL POWER,[]
55,55,Accolades for the CHD Team @mygovindia @narendramodi @BSYBJP @karnataka_team @BbmpZone @rrnagarbbmp @BBMPSouthZone @BBMPCOMM @BbmpEast @BBMPMahadevpura @bheem_rajesh @GirishMattenna2   #covid_19 #covid #covidsupport #frontlineworkers #chd #citizenhelpdesk #coronavirus  https://t.co/JIiX0EURqp,en,"['#covid_19', '#covid', '#covidsupport', '#frontlineworkers', '#chd', '#citizenhelpdesk', '#coronavirus']","['@mygovindia', '@narendramodi', '@BSYBJP', '@karnataka_team', '@BbmpZone', '@rrnagarbbmp', '@BBMPSouthZone', '@BBMPCOMM', '@BbmpEast', '@BBMPMahadevpura', '@bheem_rajesh', '@GirishMattenna2']",['https://t.co/JIiX0EURqp'],"['Accolades', 'for', 'the', 'CHD', 'Team', 'mygovindia', 'narendramodi', 'BSYBJP', 'karnataka_team', 'BbmpZone', 'rrnagarbbmp', 'BBMPSouthZone', 'BBMPCOMM', 'BbmpEast', 'BBMPMahadevpura', 'bheem_rajesh', 'GirishMattenna2', 'covid_19', 'covid', 'covidsupport', 'frontlineworkers', 'chd', 'citizenhelpdesk', 'coronavirus', 'https', 't.co/JIiX0EURqp']",,Accolades for the CHD Team ,[]
56,56,Accolades for the CHD Team @mygovindia @narendramodi @BSYBJP @karnataka_team @BbmpZone @rrnagarbbmp @BBMPSouthZone @BBMPCOMM @BbmpEast @BBMPMahadevpura @bheem_rajesh @GirishMattenna2   #covid_19 #covid #covidsupport #frontlineworkers #chd #citizenhelpdesk #coronavirus  https://t.co/JHeUhgUUsy,en,"['#covid_19', '#covid', '#covidsupport', '#frontlineworkers', '#chd', '#citizenhelpdesk', '#coronavirus']","['@mygovindia', '@narendramodi', '@BSYBJP', '@karnataka_team', '@BbmpZone', '@rrnagarbbmp', '@BBMPSouthZone', '@BBMPCOMM', '@BbmpEast', '@BBMPMahadevpura', '@bheem_rajesh', '@GirishMattenna2']",['https://t.co/JHeUhgUUsy'],"['Accolades', 'for', 'the', 'CHD', 'Team', 'mygovindia', 'narendramodi', 'BSYBJP', 'karnataka_team', 'BbmpZone', 'rrnagarbbmp', 'BBMPSouthZone', 'BBMPCOMM', 'BbmpEast', 'BBMPMahadevpura', 'bheem_rajesh', 'GirishMattenna2', 'covid_19', 'covid', 'covidsupport', 'frontlineworkers', 'chd', 'citizenhelpdesk', 'coronavirus', 'https', 't.co/JHeUhgUUsy']",,Accolades for the CHD Team ,[]
57,57,Accolades for the CHD Team @mygovindia @narendramodi @BSYBJP @karnataka_team @BbmpZone @rrnagarbbmp @BBMPSouthZone @BBMPCOMM @BbmpEast @BBMPMahadevpura @bheem_rajesh @GirishMattenna2   #covid_19 #covid #covidsupport #frontlineworkers #chd #citizenhelpdesk #coronavirus  https://t.co/7Q7Tk9RrFD,en,"['#covid_19', '#covid', '#covidsupport', '#frontlineworkers', '#chd', '#citizenhelpdesk', '#coronavirus']","['@mygovindia', '@narendramodi', '@BSYBJP', '@karnataka_team', '@BbmpZone', '@rrnagarbbmp', '@BBMPSouthZone', '@BBMPCOMM', '@BbmpEast', '@BBMPMahadevpura', '@bheem_rajesh', '@GirishMattenna2']",['https://t.co/7Q7Tk9RrFD'],"['Accolades', 'for', 'the', 'CHD', 'Team', 'mygovindia', 'narendramodi', 'BSYBJP', 'karnataka_team', 'BbmpZone', 'rrnagarbbmp', 'BBMPSouthZone', 'BBMPCOMM', 'BbmpEast', 'BBMPMahadevpura', 'bheem_rajesh', 'GirishMattenna2', 'covid_19', 'covid', 'covidsupport', 'frontlineworkers', 'chd', 'citizenhelpdesk', 'coronavirus', 'https', 't.co/7Q7Tk9RrFD']",,Accolades for the CHD Team ,[]
58,58,Accolades for the CHD Team @mygovindia @narendramodi @BSYBJP @karnataka_team @BbmpZone @rrnagarbbmp @BBMPSouthZone @BBMPCOMM @BbmpEast @BBMPMahadevpura @bheem_rajesh @GirishMattenna2   #covid_19 #covid #covidsupport #frontlineworkers #chd #citizenhelpdesk #coronavirus  https://t.co/LTSJ9ZHE4v,en,"['#covid_19', '#covid', '#covidsupport', '#frontlineworkers', '#chd', '#citizenhelpdesk', '#coronavirus']","['@mygovindia', '@narendramodi', '@BSYBJP', '@karnataka_team', '@BbmpZone', '@rrnagarbbmp', '@BBMPSouthZone', '@BBMPCOMM', '@BbmpEast', '@BBMPMahadevpura', '@bheem_rajesh', '@GirishMattenna2']",['https://t.co/LTSJ9ZHE4v'],"['Accolades', 'for', 'the', 'CHD', 'Team', 'mygovindia', 'narendramodi', 'BSYBJP', 'karnataka_team', 'BbmpZone', 'rrnagarbbmp', 'BBMPSouthZone', 'BBMPCOMM', 'BbmpEast', 'BBMPMahadevpura', 'bheem_rajesh', 'GirishMattenna2', 'covid_19', 'covid', 'covidsupport', 'frontlineworkers', 'chd', 'citizenhelpdesk', 'coronavirus', 'https', 't.co/LTSJ9ZHE4v']",,Accolades for the CHD Team ,[]
59,59,"For homeless, food is a bigger worry than corona virus. We  RamCharan Yuvashakthi Srikakulam team donating food and essentials to poor.  DAY 10 - FOOD DONATION  - RAMCHARAN YUVASHAKTHI SRIKAKULAM  https://t.co/VQBeTozVrZ",en,[],[],['https://t.co/VQBeTozVrZ'],"['For', 'homeless', 'food', 'is', 'a', 'bigger', 'worry', 'than', 'corona', 'virus', 'We', 'RamCharan', 'Yuvashakthi', 'Srikakulam', 'team', 'donating', 'food', 'and', 'essentials', 'to', 'poor', 'DAY', '10', 'FOOD', 'DONATION', 'RAMCHARAN', 'YUVASHAKTHI', 'SRIKAKULAM', 'https', 't.co/VQBeTozVrZ']",,For homeless food is a bigger worry than corona virus We RamCharan Yuvashakthi Srikakulam team donating food and essentials to poor DAY 10  FOOD DONATION  RAMCHARAN YUVASHAKTHI SRIKAKULAM ,[]
