,words,scores
1337,pre,3
1338,hang,3
1339,leg,3
1340,remark,3
1341,outburst,3
1342,nagar,3
1343,circl,3
1344,undertak,3
1345,sibl,3
1346,letter,3
1347,piec,3
1348,deliv,3
1349,daughter,3
1350,categori,3
1351,gaug,3
1352,corrupt,3
1353,scar,3
1354,accur,3
1355,predict,3
1356,yang,3
1357,hasnt,3
1358,scare,3
1359,passport,3
1360,jam,3
1361,jail,3
1362,fit,3
1363,improv,3
1364,episod,3
1365,regular,3
1366,prais,3
1367,comment,3
1368,fool,3
1369,fals,3
1370,unscientif,3
1371,wan,3
1372,befor,3
1373,hospitalis,3
1374,adult,3
1375,factor,3
1376,declin,3
1377,chanc,3
1378,portal,3
1379,lahor,3
1380,lesson,3
1381,valu,3
1382,attach,3
1383,satisfi,3
1384,theori,3
1385,donat,3
1386,cylind,3
1387,instagram,3
1388,amaz,3
1389,opinion,3
1390,sleep,3
1391,potenti,3
1392,cross,3
1393,employ,3
1394,sundarban,3
1395,sood,3
1396,preciou,3
1397,healthi,3
1398,purchas,3
1399,panel,3
1400,afp,3
1401,kappa,3
1402,complianc,3
1403,hardli,3
1404,valley,3
1405,citizenship,3
1406,signific,3
1407,ball,3
1408,retweet,3
1409,tree,3
1410,std,3
1411,unpreced,3
1412,spreader,3
1413,properti,3
1414,consult,3
1415,estim,3
1416,serosurvey,3
1417,tackl,3
1418,procedur,3
1419,dec,3
1420,lucki,3
1421,puducherri,3
1422,folk,3
1423,hell,3
1424,brain,3
1425,everybodi,3
1426,nose,3
1427,rare,3
1428,nrc,3
1429,window,3
1430,inequ,3
1431,wealth,3
1432,chickenpox,3
1433,fruit,3
1434,charact,3
1435,nellithop,3
1436,wrong,3
1437,bridg,3
1438,electr,3
1439,covisheild,3
1440,earlier,3
1441,graduat,3
1442,aur,3
1443,toh,3
1444,hindi,3
1445,crime,3
1446,opportunist,3
1447,collector,3
1448,hehe,3
1449,turkey,3
1450,vvcmc,3
1451,weather,3
1452,cri,3
1453,offlin,3
1454,bihar,3
1455,arent,3
1456,drop,3
1457,song,3
1458,engin,3
1459,pabba,3
1460,shekar,3
1461,bhiknoor,3
1462,kamareddi,3
1463,facial,3
1464,hero,3
1465,afraid,3
