tweet,clean_tweet,hastags,attherate,urls,emojis
"JK reports 110 new positive cases, 318283 recovered so far  #SRINAGAR:  The  Government on Thursday informed that 110 new positive cases of novel Corona virus (COVID-19), 33 from Jammu division and 77 from Kashmir division, have been reported today.  https://t.co/NCaUsjBF4i",JK reports 110 new positive cases 318283 recovered so far The Government on Thursday informed that 110 new positive cases of novel Corona virus (COVID19) 33 from Jammu division and 77 from Kashmir division have been reported today ,['#SRINAGAR:'],[],['https://t.co/NCaUsjBF4i'],[]
@projshoshangaba Sir hoshangabad district bus no any passenger and bus staff wearing mask it violation of covid 19 norms and district administration will be responsible for corona third waves  https://t.co/ze0UEKrypV, Sir hoshangabad district bus no any passenger and bus staff wearing mask it violation of covid 19 norms and district administration will be responsible for corona third waves ,[],['@projshoshangaba'],['https://t.co/ze0UEKrypV'],[]
"On #WorldHumanitarianDay, @UNDPVietnam sends our heartfelt thanks 🙏to all white-blouse soldiers fighting day &amp; night on the fierce frontline saving the lives of #COVID19 patients. photo: putting a patient on a ventilator in #HoChiMinh City. Credit: tpo  https://t.co/K6bYDd026A  https://t.co/FxSpVVyf4x",On sends our heartfelt thanks to all whiteblouse soldiers fighting day amp night on the fierce frontline saving the lives of patients photo: putting a patient on a ventilator in City Credit: tpo  ,"['#WorldHumanitarianDay,', '#COVID19', '#HoChiMinh']",['@UNDPVietnam'],"['https://t.co/K6bYDd026A', 'https://t.co/FxSpVVyf4x']",['🙏']
"China has greenlit booster shots for people at high risk of contracting Covid-19, citing studies that show the immune system fights off the infection better when a third dose of its homegrown vaccines are given.",China has greenlit booster shots for people at high risk of contracting Covid19 citing studies that show the immune system fights off the infection better when a third dose of its homegrown vaccines are given,[],[],[],[]
@iamhamzaabbasi My father died due to Covid 19. Why this pre qiamat is killing us like this!? 😔, My father died due to Covid 19 Why this pre qiamat is killing us like this ,[],['@iamhamzaabbasi'],[],['😔']
"Feel proud to be a Health Volunteer. Under leadership of PM @narendramodi ji, through ""Rashtriya Swasthya Swayamsevak Abhiyan"" let's try to boost our fight against 3rd wave of COVID-19 by further strengthening our efforts to beat Corona. #BJPHealthVolunteer  #IndiaFightsCOVID19  https://t.co/0cObE8agah",Feel proud to be a Health Volunteer Under leadership of PM ji through Rashtriya Swasthya Swayamsevak Abhiyan lets try to boost our fight against 3rd wave of COVID19 by further strengthening our efforts to beat Corona ,"['#BJPHealthVolunteer', '#IndiaFightsCOVID19']",['@narendramodi'],['https://t.co/0cObE8agah'],[]
"📌  2nd dose of 💉 #COVID19 #vaccine  📍  #bangkok #thailand  📸 🖥   Angeline Veroy  #donpisenableentertainment @ Bangkok, Thailand  https://t.co/8xkxTat6hk", 2nd dose of     Angeline Veroy @ Bangkok Thailand ,"['#COVID19', '#vaccine', '#bangkok', '#thailand', '#donpisenableentertainment']",['@'],['https://t.co/8xkxTat6hk'],"['📌', '💉', '📍', '📸', '🖥']"
Breaking   The #Saudi Food and Drug Authority confirmed the safety of all doses of the Moderna #COVID19 vaccine mRNA-1273  https://t.co/3vc5TRnHnd,Breaking The Food and Drug Authority confirmed the safety of all doses of the Moderna vaccine mRNA1273 ,"['#Saudi', '#COVID19']",[],['https://t.co/3vc5TRnHnd'],[]
The country crossed the milestone of administering 1 crore doses of COVID-19 vaccines in a single day. (27 Aug),The country crossed the milestone of administering 1 crore doses of COVID19 vaccines in a single day (27 Aug),[],[],[],[]
Details #COVID19 diff districts of Karnataka  https://t.co/fTXBoVgvil,Details diff districts of Karnataka ,['#COVID19'],[],['https://t.co/fTXBoVgvil'],[]
India crosses the milestone of administering more than 1 crore doses of #COVID19 vaccine in a single day. Thank you @narendramodi for making this possible... Congratulations India..,India crosses the milestone of administering more than 1 crore doses of vaccine in a single day Thank you for making this possible Congratulations India,['#COVID19'],['@narendramodi'],[],[]
"CDC: Covid-19 Vaccines 66% Effective Against Delta Variant  ▫️Vaccine Effectiveness Against Covid-19 Infection Dropped From About 91% To 66% Once The Delta Variant Became The Dominant Strain In The U.S., According To A New Study Published Tuesday by The CDC.  https://t.co/tawmY6Affv",CDC: Covid19 Vaccines 66% Effective Against Delta Variant Vaccine Effectiveness Against Covid19 Infection Dropped From About 91% To 66% Once The Delta Variant Became The Dominant Strain In The US According To A New Study Published Tuesday by The CDC ,[],[],['https://t.co/tawmY6Affv'],['▫️']
Dmc West Medical Department Progress for In-Office Vaccinations. This facility is open for All Employees and Non-Employees #GetVaccinated #COVID19Vaccination #vaccination #vaccinationworks #COVID19  https://t.co/gsKDpP8vxu,Dmc West Medical Department Progress for InOffice Vaccinations This facility is open for All Employees and NonEmployees ,"['#GetVaccinated', '#COVID19Vaccination', '#vaccination', '#vaccinationworks', '#COVID19']",[],['https://t.co/gsKDpP8vxu'],[]
"#Meeting with #JointSecretary #Mr_Lav_Agarwal - Ministry of Health &amp; Family Welfare (MoHFW), Govt. Of India.   Being #PublicHealthScholar,this is my honour and fortune to discuss with some formal points on COVID19 and it's vaccination as well as impacts of Sero-prevalence survey  https://t.co/fVkZ6Q8Qbg", with  Ministry of Health amp Family Welfare (MoHFW) Govt Of India Being is my honour and fortune to discuss with some formal points on COVID19 and its vaccination as well as impacts of Seroprevalence survey ,"['#Meeting', '#JointSecretary', '#Mr_Lav_Agarwal', '#PublicHealthScholar,this']",[],['https://t.co/fVkZ6Q8Qbg'],[]
Today India Administrated Over 1 Crore Covid-19 Vaccine. Thank you honourable Pm Shri @narendramodi ji.🙏🏻,Today India Administrated Over 1 Crore Covid19 Vaccine Thank you honourable Pm Shri ji,[],['@narendramodi'],[],['🙏🏻']
"After without testing entry of #US soldiers in #Pakistan, do you really think #COVID19 exist?   #WellDoneNCOC",After without testing entry of soldiers in do you really think exist ,"['#US', '#Pakistan,', '#COVID19', '#WellDoneNCOC']",[],[],[]
"""ICMR predicts third wave of COVID-19 to be less severe than the second wave — Delhi, Maharashtra and Uttar Pradesh may see a decline""   https://t.co/kW91W2A8Ch",ICMR predicts third wave of COVID19 to be less severe than the second wave — Delhi Maharashtra and Uttar Pradesh may see a decline ,[],[],['https://t.co/kW91W2A8Ch'],[]
AIH after CoVid-19 Vax; are we seeing the tip of iceberg ?  True causality or mere association?  https://t.co/de8DYwXwUs @wong_yujun #LiverTwitter,AIH after CoVid19 Vax are we seeing the tip of iceberg  True causality or mere association  ,['#LiverTwitter'],['@wong_yujun'],['https://t.co/de8DYwXwUs'],[]
@scottkessler @cnbci $ZM  Good analysis as always from Scott. How they arrive at these valuations boggles the mind.Zoom is the man of the hour during Covid-19 pandemic but many competitors out there &amp; nothing like live face to face meetings for greater results with personal touch  https://t.co/8FwhxCPTIR, $ZM Good analysis as always from Scott How they arrive at these valuations boggles the mindZoom is the man of the hour during Covid19 pandemic but many competitors out there amp nothing like live face to face meetings for greater results with personal touch ,[],"['@scottkessler', '@cnbci']",['https://t.co/8FwhxCPTIR'],[]
"What a twist! The tracking chip isnt in the vaccine but it's in your phone, your debit card and your smart devices. 🤣🤣.  #vaccinated #vaccine #GetVaccinated #Karachi #CovidVaccine #COVID19 #deltaplusVariant #Pakistan",What a twist The tracking chip isnt in the vaccine but its in your phone your debit card and your smart devices  ,"['#vaccinated', '#vaccine', '#GetVaccinated', '#Karachi', '#CovidVaccine', '#COVID19', '#deltaplusVariant', '#Pakistan']",[],[],"['🤣', '🤣']"
#startups A job portal catering only to #covid19 layoff victims, A job portal catering only to layoff victims,"['#startups', '#covid19']",[],[],[]
The world is finally divided into two clear groups 1.the vaccinated ones waiting for the non vaccinated ones to die. 2.the non vaccinated ones waiting for the vaccinated ones to die. #covid-19,The world is finally divided into two clear groups 1the vaccinated ones waiting for the non vaccinated ones to die 2the non vaccinated ones waiting for the vaccinated ones to die ,['#covid-19'],[],[],[]
Delta Variant is the worst! #DeltaVariant #Covid_19,Delta Variant is the worst ,"['#DeltaVariant', '#Covid_19']",[],[],[]
"@MumbaiPolice Respected @MumbaiPolice do visit once near  @advanilparab house look the gathering of volunteers, please do some legal action on that it's not about politics it's just for people who are standing for the minister they may be pay for it,  in the covid19 situation. Tim: 12pm to 9pm", Respected do visit once near house look the gathering of volunteers please do some legal action on that its not about politics its just for people who are standing for the minister they may be pay for it in the covid19 situation Tim: 12pm to 9pm,[],"['@MumbaiPolice', '@MumbaiPolice', '@advanilparab']",[],[]
"✅Kak @aishahjmm positive COVID-19, get well soon kakak 😷 . ✅IG: @leroy_media . #leroygroup#leroycrewproductions#leroylegacy#leroyfantastic#leroymedia#theleroy#theleroycafe#leroylux#entertainment#fashion#lifestyle#news#travel#info#media#celebrity#kualalumpur#singapore#brunei  https://t.co/bSNooJJOYS",Kak positive COVID19 get well soon kakak   IG:  ,['#leroygroup#leroycrewproductions#leroylegacy#leroyfantastic#leroymedia#theleroy#theleroycafe#leroylux#entertainment#fashion#lifestyle#news#travel#info#media#celebrity#kualalumpur#singapore#brunei'],"['@aishahjmm', '@leroy_media']",['https://t.co/bSNooJJOYS'],"['✅', '😷', '✅']"
@labnol guru I really can't stop thanking u from the bottom of my heart because of ur trigger our entire family got vaccinated. God bless u! #vaccinated #COVID19 #COVISHIELD #ThankU, guru I really cant stop thanking u from the bottom of my heart because of ur trigger our entire family got vaccinated God bless u ,"['#vaccinated', '#COVID19', '#COVISHIELD', '#ThankU']",['@labnol'],[],[]
How do you plan for in-person consumer behavior and COVID at the same time?; Tuesday’s daily brief  https://t.co/AcdOIWY4Pq  https://t.co/1dTB4yjq3N,How do you plan for inperson consumer behavior and COVID at the same time Tuesday’s daily brief  ,[],[],"['https://t.co/AcdOIWY4Pq', 'https://t.co/1dTB4yjq3N']",[]
So The 5 T20s Result. Pakistan  1 Rain 3 Covid 1 Westindies 0 #PAKvWI,So The 5 T20s Result Pakistan 1 Rain 3 Covid 1 Westindies 0 ,['#PAKvWI'],[],[],[]
#COVID19 death toll is rising drastically day by day in Myanmar.  JUNTA USES COVID AS WEAPONS #WhatsHappeningInMyanmar  #MyanmarCovidSOS #SACWantsCovidUncontrollable  https://t.co/bySit2W7TG, death toll is rising drastically day by day in Myanmar JUNTA USES COVID AS WEAPONS ,"['#COVID19', '#WhatsHappeningInMyanmar', '#MyanmarCovidSOS', '#SACWantsCovidUncontrollable']",[],['https://t.co/bySit2W7TG'],[]
"'Avoiding pregnancy during this pandemic' has raised various sensitive opinions. To those that have been planning for years or accidentally, doctors won't blame you for getting pregnant but they're worried if you and your baby have to go through an unfortunate event due to COVID",Avoiding pregnancy during this pandemic has raised various sensitive opinions To those that have been planning for years or accidentally doctors wont blame you for getting pregnant but theyre worried if you and your baby have to go through an unfortunate event due to COVID,[],[],[],[]
No rush #expocenter #covid #vaccine  https://t.co/ip42HgP6Gk,No rush ,"['#expocenter', '#covid', '#vaccine']",[],['https://t.co/ip42HgP6Gk'],[]
"Shi Zhengli, the deputy director of China’s Wuhan Institute of Virology [WIV], has warned that the world should brace itself to coexist with COVID-19 as the virus will continue to mutate and spread across the globe.A top Chinese virologist, Shi was dubbed by the Chinese media.",Shi Zhengli the deputy director of China’s Wuhan Institute of Virology [WIV] has warned that the world should brace itself to coexist with COVID19 as the virus will continue to mutate and spread across the globeA top Chinese virologist Shi was dubbed by the Chinese media,[],[],[],[]
"@adarpoonawalla SOS dear sir, I have been affected due to covid pandemic and have no job for almost 2 years now. My children are in school but fees are unpaid. Could u be considerate enough to help us with this &amp; other expenses like rental etc &amp; also if u can help with a job", SOS dear sir I have been affected due to covid pandemic and have no job for almost 2 years now My children are in school but fees are unpaid Could u be considerate enough to help us with this amp other expenses like rental etc amp also if u can help with a job,[],['@adarpoonawalla'],[],[]
@flaminh0t_ Lots of duas for you. I lost my chacha and mamu due to Covid 19 and I can see their wives dealing with their absence. It is heartbreaking to see. My dad barely made it out of the covid ward., Lots of duas for you I lost my chacha and mamu due to Covid 19 and I can see their wives dealing with their absence It is heartbreaking to see My dad barely made it out of the covid ward,[],['@flaminh0t_'],[],[]
Full Commitment to the Battle against COVID-19  https://t.co/HKPi0SDwJa  via NaMo App,Full Commitment to the Battle against COVID19  via NaMo App,[],[],['https://t.co/HKPi0SDwJa'],[]
COVID-19 vaccination numbers cross 50 crore-mark; PM Narendra Modi reassures free inoculation for all  https://t.co/HEt3iIygg8 via NaMo App  https://t.co/gyTQhOAmXy,COVID19 vaccination numbers cross 50 croremark PM Narendra Modi reassures free inoculation for all  via NaMo App ,[],[],"['https://t.co/HEt3iIygg8', 'https://t.co/gyTQhOAmXy']",[]
"@PakistaninUK maybe you guys need to work hard to convey Pakistan's attempt to counter covid to the British govt. Our statistics show better numbers than India,Nigeria and other countries. Still we are on the red list and they have moved onto the amber list. @ukhomeoffice", maybe you guys need to work hard to convey Pakistans attempt to counter covid to the British govt Our statistics show better numbers than IndiaNigeria and other countries Still we are on the red list and they have moved onto the amber list ,[],"['@PakistaninUK', '@ukhomeoffice']",[],[]
Fragments of #NeerajChopra's elbow. He had surgery Long rehab Then covid hit No competition Did everything to try and get competition time Won gold at the #Olympics   CHAMP.,Fragments of elbow He had surgery Long rehab Then covid hit No competition Did everything to try and get competition time Won gold at the CHAMP,"[""#NeerajChopra's"", '#Olympics']",[],[],[]
@qisyaaaaa @MuhamadAzim58 @hanafiridwann @cazzrah I have patient female age 23 years old with not known medical illness but covid positive pun blh meninggal lepas ditidurkan., I have patient female age 23 years old with not known medical illness but covid positive pun blh meninggal lepas ditidurkan,[],"['@qisyaaaaa', '@MuhamadAzim58', '@hanafiridwann', '@cazzrah']",[],[]
"Comon Maldives. Many countries still don’t have access to any covid vaccine. We have, grab the chance, get vaccinated #SaveLives",Comon Maldives Many countries still don’t have access to any covid vaccine We have grab the chance get vaccinated ,['#SaveLives'],[],[],[]
"but when it came to walking the talk about respecting our covid warriors, it all went mute. We make these grand gestures for people's whose work we take so much national pride out of that  we inject it into our own self-esteem that when it comes to actually taking care of -(4/n)",but when it came to walking the talk about respecting our covid warriors it all went mute We make these grand gestures for peoples whose work we take so much national pride out of that we inject it into our own selfesteem that when it comes to actually taking care of (4/n),[],[],[],[]
@yourm_o_m Dont u have covid tho, Dont u have covid tho,[],['@yourm_o_m'],[],[]
@imransuleman86 Truly is. I can’t even remember how it looked on a Saturday night pre covid…wait cuz I was never home. Haha 😂 😆, Truly is I can’t even remember how it looked on a Saturday night pre covid…wait cuz I was never home Haha  ,[],['@imransuleman86'],[],"['😂', '😆']"
