tweet,clean_tweet,hastags,attherate,urls,emojis
Commendable work led by Captain of District Agra Police @gmraj29  We hope Agra will again be a Corona-free city  @dgpup @Uppolice @adgzoneagra @OfficeOfDMAgra  https://t.co/GxYxSXhpOq,Commendable work led by Captain of District Agra Police We hope Agra will again be a Coronafree city ,[],"['@gmraj29', '@dgpup', '@Uppolice', '@adgzoneagra', '@OfficeOfDMAgra']",['https://t.co/GxYxSXhpOq'],[]
In the Sky - Locust.... On the Ground - Corona.... Underground - Earthquake.. In the Sea- Cyclone  At Home  - A Wife   But Aarogya Setu shows:-       *You are Safe*...               🙇‍♀️🙆‍♀️ @hvgoenka 😉 #Corona #COVID19India,In the Sky  Locust On the Ground  Corona Underground  Earthquake In the Sea Cyclone At Home  A Wife But Aarogya Setu shows: *You are Safe*   ,"['#Corona', '#COVID19India']",['@hvgoenka'],[],"['🙇\u200d♀️', '🙆\u200d♀️', '😉']"
@Asad_Umar A breakthrough in Corona treatment was announced today in UK. Nasal spray can control Corona.  Hopes arise of end of this Pendamic., A breakthrough in Corona treatment was announced today in UK Nasal spray can control Corona Hopes arise of end of this Pendamic,[],['@Asad_Umar'],[],[]
@Live_Gyan The more is vaccination the more spread will happen  As all vaccinated persons r potential corona positive. While their body is learning to fight virus it makes them spreaders.  Vaccinated persons need to be extra cautious and wear masks and observe social distancing all the time, The more is vaccination the more spread will happen As all vaccinated persons r potential corona positive While their body is learning to fight virus it makes them spreaders Vaccinated persons need to be extra cautious and wear masks and observe social distancing all the time,[],['@Live_Gyan'],[],[]
Corona's Hindu suicide bombers participate in the second shahi snan of super-spreader event at Har ki Pauri Ghat in Haridwar.  They are likely attacked india with pandemic disaster!   #KumbhMela_CoronaHotspot  #KumbhMela2021,Coronas Hindu suicide bombers participate in the second shahi snan of superspreader event at Har ki Pauri Ghat in Haridwar They are likely attacked india with pandemic disaster ,"['#KumbhMela_CoronaHotspot', '#KumbhMela2021']",[],[],[]
"They’re not realising it, but whosoever wins the election will have a herculean task ahead of them fighting the outburst of Corona. Still there is time - all political parties should meet and discuss an alternate to these maddening political rallies.  #WestBengalElection2021",They’re not realising it but whosoever wins the election will have a herculean task ahead of them fighting the outburst of Corona Still there is time  all political parties should meet and discuss an alternate to these maddening political rallies ,['#WestBengalElection2021'],[],[],[]
@AaqCyrus @BhavikaKapoor5 Who cares? In Hindu Rashtra (supposed) none believes #Corona could touch them., Who cares In Hindu Rashtra (supposed) none believes could touch them,['#Corona'],"['@AaqCyrus', '@BhavikaKapoor5']",[],[]
@anandmahindra You missed Tika ustav and Corona curfew, You missed Tika ustav and Corona curfew,[],['@anandmahindra'],[],[]
CORONA BOOMBS?,CORONA BOOMBS,[],[],[],[]
The fact that the head of the national task force for combating corona had to photoshop a mask on his profile picture is funny to me 😂,The fact that the head of the national task force for combating corona had to photoshop a mask on his profile picture is funny to me ,[],[],[],['😂']
"@anubha1812 we don't want to postpone exams it increases mental pressure.corona Is not going to go anywhere it's not safe to conduct exams till it's all 💯 okay and it will not be,so soon atleast they're Just wasting time and putting pressure on students #internalassessment @VarshaEGaikwad", we dont want to postpone exams it increases mental pressurecorona Is not going to go anywhere its not safe to conduct exams till its all  okay and it will not beso soon atleast theyre Just wasting time and putting pressure on students ,['#internalassessment'],"['@anubha1812', '@VarshaEGaikwad']",[],['💯']
"Corona pandemic harshly effect the country education and economic sector. One hand online education is worthy to some extent,but those students who are in technical stream online education cannot and online exam not begood .Online things keeping us from prac.knowledge wch is nec.",Corona pandemic harshly effect the country education and economic sector One hand online education is worthy to some extentbut those students who are in technical stream online education cannot and online exam not begood Online things keeping us from pracknowledge wch is nec,[],[],[],[]
"Please Wear Mask and stay at home during this lockdown, I'm tired of listening ""Corona wali aunty ka Gyan""   on call !! 🙏",Please Wear Mask and stay at home during this lockdown Im tired of listening Corona wali aunty ka Gyan on call  ,[],[],[],['🙏']
"@AshwiniKChoubey @nitin_gadkari @PiyushGoyalOffc @PiyushGoyal @AmitShah @RajnathSingh_in @PMOIndia @narendramodi - Having ""LOCKDOWN"" to Break the Chain is Not the actual Solution. We all Citizens of India needs to change our habits in our Daily Lives due to arise of this Corona",  Having LOCKDOWN to Break the Chain is Not the actual Solution We all Citizens of India needs to change our habits in our Daily Lives due to arise of this Corona,[],"['@AshwiniKChoubey', '@nitin_gadkari', '@PiyushGoyalOffc', '@PiyushGoyal', '@AmitShah', '@RajnathSingh_in', '@PMOIndia', '@narendramodi']",[],[]
Oh: “Malaysians recognise the importance of political stability in enabling the combat against [#COVID19] and the economic recovery. But they are increasingly unsure as to which coalition is best equipped to foster such goals.”  - @raevathi @msianinsight    https://t.co/lIRoRH7iav,Oh: “Malaysians recognise the importance of political stability in enabling the combat against [ and the economic recovery But they are increasingly unsure as to which coalition is best equipped to foster such goals”  ,[],"['@raevathi', '@msianinsight']",['https://t.co/lIRoRH7iav'],[]
Restaurant dining associated with spikes in #Covid19 cases.,Restaurant dining associated with spikes in cases,['#Covid19'],[],[],[]
Not a great record to make with so many better ways to fight Covid19 in 2021.   https://t.co/G3ckYXhIyr,Not a great record to make with so many better ways to fight Covid19 in 2021 ,[],[],['https://t.co/G3ckYXhIyr'],[]
An important account of surviving #COVID19 following hospitalisation including weeks in ITU &amp; developing #LongCovid by English author Michael Rosen ( https://t.co/emGlyqipYV)  https://t.co/V1yr2bhJlL,An important account of surviving following hospitalisation including weeks in ITU amp developing by English author Michael Rosen ( ) ,"['#COVID19', '#LongCovid']",[],"['https://t.co/emGlyqipYV)', 'https://t.co/V1yr2bhJlL']",[]
#Tejas_Express (#Mumbai_Ahmedabad) services has been temporarily #suspended again due to rising cases of #COVID19.  https://t.co/pFGWKZS7fM, ( services has been temporarily again due to rising cases of ,"['#Tejas_Express', '#suspended', '#COVID19.']",[],['https://t.co/pFGWKZS7fM'],[]
"@COVIDNewsByMIB Travel by Air required #COVID19 Test Negative, But Travel by Train Nothing required. Why ? @PiyushGoyal @HardeepSPuri  Political rallies can be organised but gathering more than 5 people won't allowed ? @narendramodi  India is a free country, But are we 🆓. Think?", Travel by Air required Test Negative But Travel by Train Nothing required Why  Political rallies can be organised but gathering more than 5 people wont allowed  India is a free country But are we  Think,['#COVID19'],"['@COVIDNewsByMIB', '@PiyushGoyal', '@HardeepSPuri', '@narendramodi']",[],['🆓']
I see the eye ilaner #Mirror #Magic #Makeup @Covid19 🌍🇦🇪🇸🇦🇬🇧🇨🇳  https://t.co/PGrl65fDjf,I see the eye ilaner  ,"['#Mirror', '#Magic', '#Makeup']",['@Covid19'],['https://t.co/PGrl65fDjf'],"['🌍', '🇦🇪', '🇸🇦', '🇬🇧', '🇨🇳']"
Stay safe and stay healthy #COVID19,Stay safe and stay healthy ,['#COVID19'],[],[],[]
Yes! I smell Excrement @Covid19 @WHO @mohapuae #Mirror #مرآة #鏡  🌍🇸🇦🇦🇪 🇮🇴🇬🇧🇵🇰🇨🇮🇮🇳🇨🇳🇻🇳🇰🇷🇰🇵🇯🇵,Yes I smell Excrement  ,"['#Mirror', '#مرآة', '#鏡']","['@Covid19', '@WHO', '@mohapuae']",[],"['🌍', '🇸🇦', '🇦🇪', '🇮🇴', '🇬🇧', '🇵🇰', '🇨🇮', '🇮🇳', '🇨🇳', '🇻🇳', '🇰🇷', '🇰🇵', '🇯🇵']"
Financial year 2020 to 2021 has been fm one lockdown to another due #COVID19 .Seafarers &amp; other professionals could not complete their 180 days NRI requirement as #government closed #International✈️.NRI status criteria to be 120 days fr IT returns. @nsitharamanoffc   @PMOIndia  https://t.co/JEhjk9ImRd,Financial year 2020 to 2021 has been fm one lockdown to another due Seafarers amp other professionals could not complete their 180 days NRI requirement as closed status criteria to be 120 days fr IT returns ,"['#COVID19', '#government', '#International✈️.NRI']","['@nsitharamanoffc', '@PMOIndia']",['https://t.co/JEhjk9ImRd'],[]
"And this is only 1 April... By 2nd May, Covid19 results will be... 🙆‍♂️",And this is only 1 April By 2nd May Covid19 results will be ,[],[],[],['🙆\u200d♂️']
"In #Bangladesh today (more than ever) we need to wear a 😷, wash our 👏 regularly and keep our social ⬅️➡️.  Please stay safe and keep others safe! #COVID19.",In today (more than ever) we need to wear a  wash our  regularly and keep our social  Please stay safe and keep others safe ,"['#Bangladesh', '#COVID19.']",[],[],"['😷', '👏', '⬅️', '➡️']"
Wish her a speedy recovery 🙏🌹🙏🌹  #AliaBhatt #COVID19 #Bollywood,Wish her a speedy recovery  ,"['#AliaBhatt', '#COVID19', '#Bollywood']",[],[],"['🙏', '🌹', '🙏', '🌹']"
Thank you for sharing this @Maria__Ferraro. Worrying statistics from @wef about the drop in the number of women hired into senior management positions in 2020 - it is clear that #COVID19 has significantly impacted women in the workplace. We all need to do more!,Thank you for sharing this Worrying statistics from about the drop in the number of women hired into senior management positions in 2020  it is clear that has significantly impacted women in the workplace We all need to do more,['#COVID19'],"['@Maria__Ferraro.', '@wef']",[],[]
Who is responsible Mr C.M @CMOGuj @vijayrupanibjp @VinodRao2000 @CollectorVad @VMCVadodara #COVID19 #GujaratCoronaUpdate  https://t.co/LXSzOR7ES3,Who is responsible Mr CM ,"['#COVID19', '#GujaratCoronaUpdate']","['@CMOGuj', '@vijayrupanibjp', '@VinodRao2000', '@CollectorVad', '@VMCVadodara']",['https://t.co/LXSzOR7ES3'],[]
#COVID19 @BDRCS1 volunteers continue to support over 50% of #CovidVaccine in #Bangladesh since Feb’ 21 while also expanding Risk Communication &amp; Community Engagement #RCCE efforts now across the country to help reduce new #COVID19 spike. @ifrc @WHO @IFRCAsiaPacific @gavi @UNICEF, volunteers continue to support over 50% of in since Feb’ 21 while also expanding Risk Communication amp Community Engagement efforts now across the country to help reduce new spike ,"['#COVID19', '#CovidVaccine', '#Bangladesh', '#RCCE', '#COVID19']","['@BDRCS1', '@ifrc', '@WHO', '@IFRCAsiaPacific', '@gavi', '@UNICEF']",[],[]
Yes! Flying insects @Covid19 #The world of insects @WHO @mohapuae @FCHS_UAE FC1400086 STUDENT UNDER training 2015/2016  https://t.co/5x3aTvRZkJ,Yes Flying insects world of insects FC1400086 STUDENT UNDER training 2015/2016 ,['#The'],"['@Covid19', '@WHO', '@mohapuae', '@FCHS_UAE']",['https://t.co/5x3aTvRZkJ'],[]
"@_shireenahmed_ My childhood idol Nena does not believe in #COVID19 , unfortunately", My childhood idol Nena does not believe in  unfortunately,['#COVID19'],['@_shireenahmed_'],[],[]
@pbhushan1 Put all these Nobel laureates in #Covid19 ward volunteer duty. Will they agree?, Put all these Nobel laureates in ward volunteer duty Will they agree,['#Covid19'],['@pbhushan1'],[],[]
Covid19 is a reality.,Covid19 is a reality,[],[],[],[]
#IRCTC suspended operations of #Tejas Express between #Mumbai-#Ahmedabad for a period of one month due to increase in #COVID19 cases., suspended operations of Express between for a period of one month due to increase in cases,"['#IRCTC', '#Tejas', '#Mumbai-#Ahmedabad', '#COVID19']",[],[],[]
@rakeshprakash1 @WFRising @NammaBengaluroo @Namma_ORRCA @ECityRising @Dnekundi_rising @namma_BTM @SonyWorldJn @HebbalFlyover @ShyamSPrasad @BellandurJothge @_kanakapuraroad NGOs &amp; Civil Societies must come forward and help the authorities in battle against #Covid19.   Our suggestions.👇    https://t.co/ohFhc7OKOf, NGOs amp Civil Societies must come forward and help the authorities in battle against Our suggestions ,['#Covid19.'],"['@rakeshprakash1', '@WFRising', '@NammaBengaluroo', '@Namma_ORRCA', '@ECityRising', '@Dnekundi_rising', '@namma_BTM', '@SonyWorldJn', '@HebbalFlyover', '@ShyamSPrasad', '@BellandurJothge', '@_kanakapuraroad']",['https://t.co/ohFhc7OKOf'],['👇']
